id,cliente_id,endereco
938,1144,"Lagoa da Mata, 54, Senhor Dos Passos, 56037610 Alves de da Cunha / MG"
939,2455,"Passarela de Leão, Vila União, 36541809 Freitas / RJ"
940,904,"Travessa Martins, 65, Santa Helena, 55868-565 Rodrigues / PB"
941,17,"Núcleo Sophia Santos, 73, Padre Eustáquio, 95955671 da Cunha / MG"
942,588,"Favela Anna Liz Barbosa, 53, Vila Engenho Nogueira, 08349-989 Guerra do Oeste / AL"
943,849,"Jardim Benjamin Vieira, 81, Oeste, 91962-812 Jesus / RS"
944,2366,"Praça Alves, 68, Beira Linha, 45690-127 Porto / GO"
945,2767,"Chácara Mendes, 947, Vila Calafate, 26190831 Pinto de Goiás / SP"
946,14,"Condomínio Ana Laura Peixoto, 55, Ápia, 97914-636 Gomes / PE"
947,1713,"Quadra Stella Moura, 51, Cidade Jardim Taquaril, 97281-027 Cardoso da Serra / AC"
948,521,"Largo de Fernandes, 28, Vila Puc, 89316222 Sá dos Dourados / MT"
949,596,"Praça Dias, 99, Vila Jardim São José, 57170-343 Brito / AL"
950,1987,"Passarela Catarina Pastor, 361, Luxemburgo, 40040651 Sales / CE"
951,2206,"Lagoa Bella Araújo, 737, Luxemburgo, 37760844 Fogaça / PE"
952,169,"Fazenda Nascimento, 2, São Lucas, 11019378 Lopes da Praia / RS"
953,2062,"Chácara André Cunha, Conjunto Serra Verde, 05626-713 da Costa da Serra / RJ"
954,1306,"Pátio Maria Isis Castro, 9, Salgado Filho, 19936424 Dias Paulista / SE"
955,902,"Esplanada de Freitas, Vila Ipiranga, 50215220 Caldeira das Pedras / TO"
956,2744,"Recanto Letícia Vasconcelos, 83, Guaratã, 49031-043 Siqueira Verde / RR"
957,715,"Passarela de Siqueira, 91, São Tomaz, 71681074 Novaes do Amparo / PB"
958,1871,"Morro Guerra, Ambrosina, 70517771 Pastor do Galho / SE"
959,1297,"Lagoa de Sampaio, 5, Conjunto Providencia, 86292878 Vieira / MT"
960,2721,"Lagoa Teixeira, 29, Custodinha, 31065-064 Vieira / SC"
961,1813,"Viela João Miguel Cardoso, 1, Vila Suzana Segunda Seção, 29343871 da Mota do Oeste / AP"
962,948,"Setor de Fonseca, Vila Mantiqueira, 27546-258 da Rosa / AC"
963,2659,"Colônia Jesus, 6, Xodo-Marize, 27928-523 Moraes / SE"
964,2611,"Lagoa de Ferreira, 91, Universo, 99274311 Cavalcante / RO"
965,1128,"Colônia da Rocha, 21, Bairro Das Indústrias Ii, 07425-049 Rezende de Goiás / CE"
966,2766,"Área Pinto, 57, Caiçara - Adelaide, 85062140 Pinto de Leão / RR"
967,2898,"Distrito de Garcia, 9, Santa Maria, 73504281 Sales do Amparo / BA"
968,774,"Vila de Lima, 12, Savassi, 86414611 Ribeiro / MA"
969,412,"Fazenda Ravi Lucca Lima, Buraco Quente, 08005-113 Barros de Fonseca / AC"
970,1433,"Praia de Fonseca, 72, Vila Jardim São José, 18600949 Macedo / PA"
971,2008,"Núcleo de Sousa, 514, Outro, 32789206 Vasconcelos / BA"
972,1115,"Campo Campos, 364, Mangueiras, 81205400 Sales Paulista / RN"
973,1445,"Praça Pedro Moreira, 15, Boa União 1ª Seção, 52532099 Araújo / SP"
974,2207,"Chácara de Siqueira, 850, Lourdes, 53651-335 Pires dos Dourados / PA"
975,2412,"Conjunto de Correia, Lorena, 90437-233 Souza / MG"
976,1159,"Colônia de da Cunha, 730, Alta Tensão 1ª Seção, 33666-620 Castro do Norte / SC"
977,893,"Lago de Montenegro, São Jorge 3ª Seção, 54376541 Fogaça / MG"
978,1171,"Travessa Caleb Sá, 60, Alto Barroca, 27091-408 Nogueira / SC"
979,2263,"Viaduto Antônio Lopes, 890, Dom Joaquim, 91904-006 Monteiro / MT"
980,1608,"Fazenda de Cavalcanti, 317, Vila Satélite, 12938996 Costa Paulista / PB"
981,269,"Vereda de Dias, 62, Mirtes, 64573-061 Aparecida do Amparo / TO"
982,718,"Esplanada de Costa, 257, João Pinheiro, 45516-798 da Costa / MA"
983,1539,"Condomínio Emanuella Rodrigues, 80, Engenho Nogueira, 57497753 Moura / MG"
984,467,"Viaduto Fernandes, 16, Conjunto Bonsucesso, 69868708 Casa Grande / AL"
985,2417,"Chácara Gustavo Gonçalves, 445, Saudade, 59852178 Fernandes / PR"
986,2670,"Feira Albuquerque, 5, Vila Aeroporto Jaraguá, 79752021 Monteiro de Nascimento / MG"
987,390,"Jardim Melo, 73, Lorena, 37978043 Mendonça das Pedras / RO"
988,2118,"Morro de Santos, 563, Minaslandia, 64465787 da Rosa do Norte / ES"
989,568,"Praça Carvalho, 2, Santa Tereza, 97954-804 Borges da Prata / MT"
990,2932,"Avenida Andrade, 330, Vila Ipiranga, 38756518 da Luz de Sousa / RR"
991,1888,"Jardim Câmara, 93, Outro, 01764-024 Vargas do Norte / TO"
992,591,"Campo Sophie Aparecida, 86, Nossa Senhora Da Conceição, 17755509 Oliveira / DF"
993,1731,"Ladeira Maria Luísa Aragão, 51, Paraíso, 49931-616 Cirino de Souza / DF"
994,1072,"Trevo Abreu, Piraja, 35021510 Brito das Pedras / MT"
995,2197,"Estrada de Gomes, 27, Paraíso, 35719-605 Duarte de Nunes / AP"
996,800,"Conjunto Jade Rios, 56, Santa Isabel, 00232-807 Barros do Amparo / DF"
997,728,"Conjunto Moura, Casa Branca, 50755-316 Costa de Carvalho / PA"
998,281,"Loteamento de Pastor, 9, Floresta, 40392366 Vieira Paulista / RR"
999,1086,"Viaduto Camila Casa Grande, 5, Glória, 18869-391 Azevedo da Prata / TO"
1000,1805,"Ladeira Vitor Gabriel das Neves, 457, Vila Havaí, 25474540 da Rosa / SE"
1001,1340,"Via Viana, 95, Marieta 1ª Seção, 79951-747 Ramos da Mata / GO"
1002,1541,"Distrito Guerra, 45, Vila Engenho Nogueira, 94443344 Costela da Serra / SP"
1003,2097,"Jardim Felipe Peixoto, 21, Madri, 51751741 Ribeiro / MS"
1004,210,"Área de Mendes, 34, Independência, 16501823 Porto / AP"
1005,1411,"Campo Marcela Ramos, 74, Beira Linha, 05148183 Abreu do Oeste / RN"
1006,1598,"Distrito Siqueira, 1, Piraja, 68544-111 Farias do Campo / AC"
1007,2958,"Avenida da Mota, 90, Beija Flor, 93865-540 Ribeiro de Cavalcanti / RJ"
1008,1573,"Distrito Pires, Vila Puc, 10114-339 Marques de Goiás / ES"
1009,2252,"Vila Andrade, 63, Suzana, 99081-709 Costa / RJ"
1010,516,"Quadra de Gomes, Jardim Dos Comerciarios, 29386809 Freitas dos Dourados / BA"
1011,2908,"Estrada Ana Lívia Pastor, 77, Bela Vitoria, 62779-038 Cunha / RN"
1012,2919,"Núcleo Raul Mendonça, 3, Mirtes, 49106-809 Cardoso da Prata / RR"
1013,2217,"Lagoa de Rocha, 4, João Paulo Ii, 14339-614 da Luz / MS"
1014,2332,"Feira Fogaça, Vila Real 2ª Seção, 08328446 Vargas Alegre / PR"
1015,623,"Jardim Rebeca Mendonça, 68, Savassi, 00390319 Sousa das Flores / AL"
1016,2688,"Trecho Isis Guerra, 1, Inconfidência, 32239278 Porto Alegre / PB"
1017,143,"Loteamento de da Luz, 33, Vila Formosa, 88376058 Novais / PE"
1018,1251,"Distrito Sarah Pires, 8, São João, 34899067 Sá / DF"
1019,2527,"Pátio Garcia, 62, Glória, 12688-390 Pires / MS"
1020,1818,"Colônia Fonseca, 157, Flamengo, 82724070 Sá / ES"
1021,2115,"Vila Teixeira, 32, Biquinhas, 64670845 Souza de Andrade / TO"
1022,2358,"Chácara Moreira, 9, Flavio De Oliveira, 75961356 Araújo das Pedras / DF"
1023,1704,"Fazenda Caldeira, 30, Vila Nova Gameleira 3ª Seção, 33685-170 da Cruz da Mata / MA"
1024,861,"Vale Ana Carolina Sousa, 82, Vila Olhos D'água, 81092335 Camargo de Aparecida / CE"
1025,1920,"Lago de Campos, 79, Guarani, 39342234 Lima / AC"
1026,834,"Condomínio de Rocha, 34, Bernadete, 53167-443 Nunes / DF"
1027,1604,"Parque Noah Andrade, 22, Aparecida, 97423-988 da Rosa / AM"
1028,360,"Loteamento de Gomes, 73, Ipe, 74514112 da Cunha / AL"
1029,400,"Estrada Pereira, 7, Jatobá, 60692-953 Sales da Mata / MA"
1030,2193,"Vila Zoe Novaes, 40, Maria Virgínia, 96859-793 Montenegro / RN"
1031,1648,"Viaduto de da Mota, 72, Garças, 70922-274 Vasconcelos / RN"
1032,499,"Praça Marcos Vinicius Freitas, 36, Vila Betânia, 33689781 Nogueira / MS"
1033,2076,"Via Esther Moura, 67, Indaiá, 85779-785 da Cunha do Campo / RS"
1034,2759,"Ladeira Borges, 70, Luxemburgo, 77320-397 Melo / SP"
1035,1912,"Distrito de Siqueira, 860, Buraco Quente, 70081814 Machado do Galho / AC"
1036,2677,"Viaduto de Campos, 76, Zilah Sposito, 45411-497 Sousa dos Dourados / BA"
1037,688,"Jardim Maria Júlia da Mata, Floramar, 32136-054 Cassiano / RJ"
1038,133,"Pátio Caroline Ribeiro, 7, Beira Linha, 77902132 Lopes / RO"
1039,826,"Chácara de Fernandes, 13, São Geraldo, 70834-659 Sousa de Teixeira / PA"
1040,955,"Avenida Alice Câmara, 369, Conjunto Taquaril, 92684-678 Albuquerque de Novaes / MS"
1041,986,"Rua André Novais, 376, Novo Ouro Preto, 24895929 Lima do Galho / BA"
1042,390,"Praça de Correia, 39, São Pedro, 25135-957 Pimenta / TO"
1043,2452,"Loteamento Lorena Cavalcanti, 9, Vila Independencia 2ª Seção, 52974956 Rodrigues / SC"
1044,1549,"Aeroporto de Castro, 83, Jardinópolis, 00496821 Moraes do Norte / SE"
1045,1665,"Núcleo Ana Clara da Cunha, Lagoinha, 41972-755 Guerra do Oeste / BA"
1046,286,"Fazenda de Brito, 46, Virgínia, 46479-427 Gomes / BA"
1047,2245,"Rodovia de Lopes, 4, Vila São Paulo, 76233-258 Cirino / PA"
1048,871,"Quadra Caroline Mendes, 420, Etelvina Carneiro, 93933929 Silva / AL"
1049,2154,"Quadra Ana Beatriz Costela, Aeroporto, 92016923 da Conceição / PR"
1050,814,"Campo de Caldeira, 425, Taquaril, 21009934 Cavalcante / SE"
1051,895,"Chácara Sá, 143, Esplanada, 83823960 Costela / CE"
1052,2015,"Conjunto Joaquim Cavalcante, 446, Monte Azul, 20124-566 Santos / AP"
1053,373,"Estrada da Cruz, 293, Barão Homem De Melo 2ª Seção, 76469793 Mendes / SP"
1054,785,"Lago Rafael Farias, 95, Vila De Sá, 65827080 Azevedo Alegre / TO"
1055,409,"Largo Pacheco, 9, Senhor Dos Passos, 01901-358 Pinto / MT"
1056,2103,"Alameda Cardoso, 98, Apolonia, 93170145 Garcia do Galho / RO"
1057,534,"Sítio Câmara, Mineirão, 41800818 Azevedo / RO"
1058,2474,"Vila Rebeca Fernandes, 228, Granja Werneck, 27654-579 Macedo / ES"
1059,800,"Residencial de Garcia, 79, Vila Nova Cachoeirinha 1ª Seção, 37672110 Cirino de Rocha / AL"
1060,2254,"Rodovia de Teixeira, 38, Camponesa 1ª Seção, 38327440 Fernandes do Amparo / RO"
1061,2363,"Vila da Costa, 61, Marieta 2ª Seção, 94960-478 Aparecida Paulista / MG"
1062,2130,"Vereda de Vasconcelos, 69, Horto, 00107-849 Camargo da Mata / AP"
1063,2618,"Estação de Melo, 8, Anchieta, 65529455 Fogaça dos Dourados / AC"
1064,2544,"Rua de Machado, 58, Flavio De Oliveira, 78221379 Mendes / PE"
1065,1768,"Passarela Novaes, 5, Vila Jardim Montanhes, 25677590 Novaes do Norte / GO"
1066,2461,"Estrada Julia Machado, 64, Ribeiro De Abreu, 25554-693 Moreira Verde / SP"
1067,1618,"Praça de Rezende, 7, Boa Vista, 12256002 Barros / MG"
1068,2626,"Morro Emanuella Albuquerque, 73, Santa Maria, 01354693 Moreira do Galho / MA"
1069,1074,"Estação Bárbara Nogueira, 91, Vila Satélite, 12778252 Mendonça da Prata / MT"
1070,2756,"Condomínio de Casa Grande, 1, Vila Madre Gertrudes 4ª Seção, 86149607 Casa Grande do Norte / PA"
1071,1931,"Condomínio Farias, Cidade Jardim Taquaril, 01673-043 Rodrigues da Praia / BA"
1072,2622,"Pátio de Moura, 86, Camargos, 83371-966 Abreu / AM"
1073,2582,"Setor de Marques, 80, Grota, 63647031 Costela de Vasconcelos / MA"
1074,2470,"Avenida Apollo Guerra, 88, Paquetá, 13886423 Correia da Mata / SC"
1075,119,"Condomínio Casa Grande, Pedreira Padro Lopes, 37264913 Rodrigues de Minas / RO"
1076,1437,"Travessa Barros, 88, Petropolis, 59061-804 Pinto de Mendonça / TO"
1077,1415,"Lago Rafaela Cavalcante, 9, Flamengo, 38306-754 Aragão Alegre / PR"
1078,844,"Pátio Abreu, 894, Jardim Do Vale, 13685-238 da Costa / PE"
1079,2876,"Colônia Alves, 720, Boa Esperança, 35182063 Barros da Prata / BA"
1080,2640,"Vereda Brito, 74, Jatobá, 06904-549 da Mata / SP"
1081,142,"Colônia de Cardoso, 44, Castanheira, 80654424 Almeida / DF"
1082,810,"Quadra Barbosa, 551, Vitoria Da Conquista, 40879-381 Novais de Goiás / AL"
1083,1805,"Chácara Benicio Lima, Lajedo, 89174-606 Pires de Goiás / RN"
1084,882,"Sítio de Caldeira, 955, Fazendinha, 65375-881 das Neves / AM"
1085,2122,"Chácara Yago Sá, 81, Morro Dos Macacos, 09250-724 Carvalho Grande / RO"
1086,2794,"Praça João Lucas Abreu, 562, Jatobá, 23407875 Nascimento de Pimenta / BA"
1087,869,"Núcleo da Mota, 3, Vila Santa Rosa, 61298935 Silveira de Souza / PR"
1088,29,"Lago Machado, 53, Vila Cemig, 26055042 Aragão / PA"
1089,588,"Loteamento Maria Luiza da Mota, 29, Santana Do Cafezal, 30178-622 da Luz / AL"
1090,970,"Colônia Pereira, 483, Barão Homem De Melo 3ª Seção, 04716-438 Rodrigues do Sul / PB"
1091,1859,"Feira da Rosa, 726, Vila Das Oliveiras, 59581-016 Novaes / RS"
1092,1933,"Distrito Câmara, 803, Buritis, 63597-972 Araújo / GO"
1093,375,"Travessa da Cunha, 44, Vila Betânia, 88139-545 Novaes / ES"
1094,2476,"Vereda de Barros, 421, Araguaia, 71770662 Cardoso de Minas / BA"
1095,1131,"Feira Mateus Moreira, 97, Ouro Minas, 53015877 Porto Grande / RS"
1096,2659,"Área Maria Julia da Mota, 632, Mala E Cuia, 08699558 Lopes / SE"
1097,1188,"Setor de Marques, 58, Olaria, 91621-073 Sampaio de Silveira / AP"
1098,1607,"Vila Sophia Sampaio, 6, São Tomaz, 48519-172 Cavalcante de da Luz / TO"
1099,1348,"Parque de Rios, 96, Esperança, 88780179 Moraes do Sul / SE"
1100,2952,"Conjunto de da Costa, 4, Lagoinha Leblon, 31054796 Nascimento do Sul / PE"
1101,2721,"Parque Correia, Vila Antena Montanhês, 70797643 Fogaça / BA"
1102,2927,"Ladeira Bruno Nunes, 23, Vista Alegre, 67878-043 Casa Grande / RJ"
1103,1219,"Alameda Apollo Machado, 13, Cinquentenário, 87613-087 Fonseca / MA"
1104,2748,"Feira Carlos Eduardo da Rocha, 30, Goiania, 29657-567 Mendonça do Oeste / SE"
1105,364,"Trevo Azevedo, 32, Embaúbas, 21464-760 da Paz / PR"
1106,2517,"Sítio Barbosa, 98, Rio Branco, 92756-737 Porto / SP"
1107,510,"Largo Cardoso, 90, Vila Batik, 02101594 Correia do Amparo / SC"
1108,2034,"Área Luara Santos, 98, São Pedro, 62784399 Cavalcante / SC"
1109,1518,"Praia Isabela da Mata, 357, Vila Petropolis, 98803-665 Barros / PA"
1110,2510,"Rodovia da Rosa, 613, Vila Aeroporto, 08104-207 Siqueira da Prata / PR"
1111,2546,"Vereda Bella Cardoso, 63, Vila São Dimas, 42118041 Azevedo / PE"
1112,2680,"Setor Josué Cassiano, 53, Taquaril, 57397-324 Porto dos Dourados / MT"
1113,362,"Viela de Moreira, 81, São José, 89903-721 Rios das Flores / GO"
1114,943,"Lago Lara Garcia, 46, Ademar Maldonado, 72924-753 Brito de Moraes / RS"
1115,558,"Esplanada de Pacheco, Europa, 98893-986 Fogaça / RS"
1116,1677,"Morro de Ribeiro, 39, Sagrada Família, 42799-818 Câmara Alegre / AC"
1117,984,"Via Isaque Lima, Cenaculo, 75676-038 Sales / SC"
1118,74,"Colônia Pimenta, 896, Vila Canto Do Sabiá, 24538-152 da Luz / SE"
1119,1987,"Esplanada Emanuella Mendes, 6, Novo Das Industrias, 02604669 Melo / SP"
1120,1159,"Aeroporto de da Mota, 31, Acaiaca, 34189336 Alves / PE"
1121,590,"Vila Esther Cassiano, 904, Beija Flor, 00433-265 Vieira de Novais / PI"
1122,2119,"Sítio Brenda Cavalcante, 692, Gameleira, 30781-335 Vargas da Prata / SP"
1123,2595,"Via Vinícius Gonçalves, 64, Camargos, 64785486 Mendes dos Dourados / GO"
1124,1517,"Largo Theodoro da Luz, 49, Fazendinha, 18555504 da Cruz / AM"
1125,2774,"Ladeira Enzo Gabriel Aparecida, 716, Barão Homem De Melo 1ª Seção, 65461-156 Vargas / AM"
1126,597,"Travessa Liz Castro, 5, Cidade Jardim Taquaril, 61524979 Borges do Galho / SE"
1127,475,"Largo Ribeiro, 69, Diamante, 26123-902 Peixoto Grande / MS"
1128,2081,"Condomínio Alves, 67, Oeste, 79837013 Mendes / GO"
1129,1317,"Área de Andrade, 9, Madre Gertrudes, 65996754 Sales do Norte / CE"
1130,1312,"Conjunto Aparecida, Trevo, 87713729 Câmara do Sul / AC"
1131,2800,"Lagoa de Abreu, 29, Esperança, 36646460 Pimenta da Praia / RN"
1132,2969,"Favela Lorena Martins, 42, Ademar Maldonado, 42850-720 Macedo / MA"
1133,310,"Jardim de Câmara, 11, Prado, 61492563 Rios / BA"
1134,1473,"Conjunto de Rezende, 6, Aarão Reis, 03619-556 Souza de Lima / AP"
1135,785,"Conjunto de Melo, Santa Sofia, 45124-850 Camargo da Mata / MA"
1136,821,"Rua Castro, 829, Jardim Leblon, 71522-489 da Rosa / AP"
1137,1210,"Conjunto de Pastor, 19, Jonas Veiga, 45109198 Freitas de Lima / GO"
1138,2136,"Viaduto Novaes, 16, Granja De Freitas, 32227-444 Borges / MS"
1139,2857,"Aeroporto Bruna Andrade, Aparecida 7ª Seção, 80810-578 Jesus / SC"
1140,1737,"Avenida de Macedo, Vila Jardim São José, 17017-806 Alves Alegre / TO"
1141,2667,"Rua Valentim Gonçalves, 76, Mirante, 82892588 Almeida / BA"
1142,2973,"Passarela da Cruz, 48, Bairro Das Indústrias Ii, 42678368 Montenegro / AC"
1143,1552,"Largo Julia Fonseca, 8, Teixeira Dias, 70171-426 Martins de Duarte / PA"
1144,1617,"Praia Cunha, 66, Nossa Senhora Aparecida, 11280143 Jesus da Prata / RS"
1145,146,"Parque de Costela, 21, Conjunto Minas Caixa, 49484-996 Camargo / PB"
1146,585,"Parque de Melo, 645, Cardoso, 12659023 Martins / PB"
1147,1806,"Largo da Paz, Floresta, 55133-388 da Cruz / BA"
1148,316,"Largo Leandro Campos, 61, Vila Madre Gertrudes 3ª Seção, 06029-335 Sá de Pimenta / CE"
1149,1179,"Área de Castro, 9, Santo Antônio, 46561-206 da Mota / ES"
1150,2579,"Sítio Ana Clara Pimenta, 2, São Bernardo, 95057882 Pastor da Praia / MA"
1151,2709,"Trevo Barros, 54, João Pinheiro, 99127-059 Ferreira / PB"
1152,636,"Avenida Fernanda Teixeira, Vila Ipiranga, 26256-685 Barros da Praia / BA"
1153,2158,"Jardim Farias, 92, Brasil Industrial, 73646-599 Novaes / ES"
1154,771,"Setor Joaquim Pires, 42, Pedreira Padro Lopes, 35755-842 Camargo dos Dourados / BA"
1155,2468,"Trecho Ana Beatriz Borges, 196, Flamengo, 05046-340 Pires / MS"
1156,2005,"Morro Albuquerque, 30, Goiania, 58540494 Rios de Barbosa / MT"
1157,1434,"Fazenda Danilo Correia, 19, Xangri-Lá, 86092-308 Moura Grande / AM"
1158,637,"Área Danilo Novaes, 272, Antonio Ribeiro De Abreu 1ª Seção, 32145-842 Caldeira das Flores / RO"
1159,2398,"Praia Anthony Gabriel Ribeiro, 718, Vila Nova Cachoeirinha 2ª Seção, 12205659 Mendes / RS"
1160,609,"Rodovia Gonçalves, 69, Santa Cruz, 96061171 Pereira / AC"
1161,2346,"Lagoa de Castro, 55, Mangueiras, 03345686 Sales / PA"
1162,1759,"Favela João Felipe Vieira, 63, Novo Santa Cecilia, 61837159 Lopes / MA"
1163,1085,"Núcleo Martins, 2, Novo Das Industrias, 53018-751 Silva das Pedras / SP"
1164,867,"Pátio Maysa Martins, 63, Vila Pilar, 61385-541 da Mota do Oeste / MA"
1165,479,"Colônia Santos, 699, Vila São Gabriel Jacui, 51396-390 Pinto / CE"
1166,647,"Favela de Guerra, 79, São Sebastião, 18446-841 Pires das Flores / MG"
1167,571,"Parque Samuel Pastor, 89, Vera Cruz, 50632177 Vargas / GO"
1168,1809,"Loteamento Fonseca, 9, Vila Nova Gameleira 2ª Seção, 21395979 da Mata do Oeste / GO"
1169,2197,"Fazenda de das Neves, 384, Salgado Filho, 48234-002 Sá das Flores / MG"
1170,1736,"Lago de Lopes, 92, Dom Joaquim, 85671129 Siqueira / DF"
1171,736,"Área Ravi Melo, 5, Alípio De Melo, 44050-741 da Cruz / DF"
1172,157,"Vereda Ferreira, Grota, 44277-791 Almeida de Rezende / MG"
1173,1225,"Lago de Lopes, 4, Vila Puc, 84699894 Porto / TO"
1174,1926,"Lagoa Aurora Vasconcelos, Goiania, 56621-233 Correia de Minas / AL"
1175,2347,"Avenida Benício Albuquerque, 67, Pilar, 03595904 da Conceição da Praia / PE"
1176,350,"Passarela Garcia, Vila Aeroporto, 94405-017 Melo / MT"
1177,2796,"Lago Lucas Brito, 4, Vila Pilar, 36457-205 Aragão / SE"
1178,1502,"Feira Sousa, 43, Serra, 58275700 Leão / TO"
1179,2652,"Aeroporto Henry Lima, 31, Camargos, 03359-290 Rezende das Pedras / PE"
1180,404,"Conjunto Lunna Barros, 71, Indaiá, 12882261 Silveira do Oeste / MA"
1181,414,"Via Maria Isis Mendes, 99, Dom Silverio, 50342365 Souza Verde / AM"
1182,2025,"Viela de Barbosa, Virgínia, 91045-153 Teixeira das Pedras / RS"
1183,1007,"Vereda Carvalho, 61, Mangueiras, 63627-070 Azevedo / PA"
1184,2132,"Avenida de Porto, 4, Mantiqueira, 34563647 Jesus da Mata / RN"
1185,176,"Rodovia Nunes, 2, Novo Santa Cecilia, 15968-211 Vieira de Mendes / PR"
1186,124,"Travessa Lopes, Santa Amelia, 50902121 Nunes / PA"
1187,2911,"Rodovia de Sousa, 9, Serra Verde, 99256782 da Rosa / DF"
1188,2800,"Conjunto Freitas, 20, Eymard, 98512-623 Montenegro Verde / SC"
1189,2414,"Avenida de Cavalcanti, 23, Alto Das Antenas, 86712465 Gonçalves Paulista / SP"
1190,354,"Vila Gomes, Taquaril, 45004158 Aparecida de Silva / PI"
1191,1908,"Vale Ramos, 67, Nova America, 13768618 Sampaio do Galho / PR"
1192,1066,"Ladeira Isaac Cavalcanti, 7, Boa Vista, 13845-174 da Conceição / RJ"
1193,2400,"Passarela de Leão, Santa Efigênia, 17899-710 das Neves das Pedras / ES"
1194,1053,"Fazenda de Gonçalves, 143, Granja Werneck, 03833-675 Jesus / PB"
1195,2879,"Praia Valentim Marques, 335, Vila Bandeirantes, 77575-201 Ferreira / CE"
1196,2304,"Lagoa Gabriel Sampaio, 99, São Marcos, 87871443 da Cruz / AP"
1197,1542,"Setor Maria Isis Moraes, Vila Cemig, 78115-294 Pereira de Lima / SC"
1198,666,"Trevo Theo Pereira, 33, Vila Aeroporto Jaraguá, 60470994 Pastor / RJ"
1199,974,"Trecho Gabriel Moura, 99, Jaqueline, 10081174 Porto de Martins / DF"
1200,2562,"Conjunto Mariane Castro, 39, Novo Glória, 30014712 Cunha / SP"
1201,500,"Esplanada da Mata, 5, Novo São Lucas, 43619117 Teixeira / AM"
1202,2781,"Vereda Bárbara Correia, 83, Ademar Maldonado, 25110-450 Sá das Flores / PR"
1203,2381,"Passarela de Novaes, Jardim Felicidade, 08845690 Nunes / RS"
1204,2981,"Passarela Sabrina Novaes, 3, Fazendinha, 56749-137 Dias de Guerra / SP"
1205,2121,"Pátio de Caldeira, 447, Itaipu, 87988-483 Campos dos Dourados / MA"
1206,655,"Jardim de da Cruz, Guaratã, 83854262 Nunes / MA"
1207,2035,"Sítio Clara Fonseca, 43, Nossa Senhora Aparecida, 18958-503 Cavalcante / MT"
1208,2664,"Pátio de Nogueira, 17, Vitoria, 73962-349 Ferreira do Norte / SE"
1209,2573,"Pátio de Cassiano, Novo Glória, 15293-738 Mendonça / BA"
1210,997,"Condomínio Thiago Correia, 299, Comiteco, 70203920 Carvalho / SE"
1211,54,"Largo de Teixeira, 95, Pongelupe, 39900-093 Pereira / MA"
1212,928,"Lago de Ribeiro, 462, Vila Santo Antônio, 59461133 Albuquerque Grande / SC"
1213,588,"Parque Maysa Pacheco, Bonsucesso, 35613-381 Cunha do Oeste / SE"
1214,2896,"Jardim de Barros, Casa Branca, 92004-779 Correia de Minas / DF"
1215,2462,"Campo de Machado, 52, Lagoa, 13804398 Nogueira / AL"
1216,2765,"Largo Farias, 180, Flamengo, 40661-289 das Neves / MT"
1217,591,"Condomínio de Nascimento, Jaqueline, 88487-968 Correia / AL"
1218,2609,"Alameda Maria Luísa Farias, 37, Nova America, 90615675 Pimenta / SC"
1219,633,"Recanto Helena Gomes, 7, Custodinha, 34357601 Souza das Flores / MT"
1220,2425,"Conjunto de Moura, 55, Vila São Dimas, 98548-477 Ribeiro de Fogaça / PR"
1221,2543,"Estrada Maria Fernanda da Paz, 28, Vila São Francisco, 73844246 Barros das Flores / PA"
1222,727,"Favela de Macedo, 83, Conjunto São Francisco De Assis, 46228603 Montenegro da Praia / AM"
1223,279,"Praça Monteiro, Vila Canto Do Sabiá, 08438-500 Novais / RS"
1224,433,"Setor de Souza, 33, Pompéia, 22533870 Marques Alegre / AC"
1225,1145,"Área de Camargo, 47, Camponesa 1ª Seção, 25588324 Sampaio / RR"
1226,392,"Aeroporto da Mata, Vila Rica, 24512177 Souza Paulista / PB"
1227,1105,"Largo de Camargo, 54, Conjunto Santa Maria, 38862739 Campos da Serra / RJ"
1228,2552,"Chácara Rafaela Pacheco, 90, Vila Da Amizade, 55180368 Garcia do Campo / MG"
1229,1917,"Ladeira da Costa, 5, Vila Ipiranga, 04830533 Aparecida / AC"
1230,2365,"Quadra Heitor Sales, 32, São Salvador, 20131202 Leão de Vieira / PR"
1231,1057,"Aeroporto de Rezende, 29, Sport Club, 38499384 Fogaça do Galho / SC"
1232,2369,"Jardim de Castro, 64, Vila Antena, 14227807 da Paz de Goiás / RJ"
1233,1720,"Condomínio Danilo Ramos, 72, Vila Sesc, 49615211 Gomes Verde / MT"
1234,170,"Campo Pacheco, 635, Gutierrez, 73231920 Sales / MT"
1235,2901,"Rua da Luz, Novo São Lucas, 60092111 Caldeira / AL"
1236,307,"Loteamento Nina Barbosa, Urca, 14637346 Oliveira / PA"
1237,580,"Lagoa de Guerra, 28, Ademar Maldonado, 52604-229 da Rosa da Prata / RO"
1238,1850,"Via da Mata, Oeste, 55925-026 Aragão Alegre / PR"
1239,241,"Parque Olivia Andrade, 9, Funcionários, 42515565 Aragão da Serra / DF"
1240,1422,"Vereda Isabel Ramos, 861, São Geraldo, 60279-784 da Rocha das Pedras / RJ"
1241,1364,"Vila Bianca da Cunha, 31, Baleia, 96904-346 da Luz das Flores / PR"
1242,1041,"Residencial de Mendes, 58, Santo Antônio, 44076-101 Lopes Grande / MT"
1243,2611,"Recanto Viana, 99, Nova America, 42391442 Porto / PE"
